0.023919556755377658, -0.000010257099809340975
0.02433328851239299, 0.0029055174577562667
0.028391307495785098, 0.012337739576545548
0.03605982561206443, 0.01988162100102399
0.04613626255417301, 0.026395310350534232
0.0630489272280317, 0.033420647972886776
0.0823674420689346, 0.038901214647483306
0.10208176029071551, 0.042837872315484256
0.12098757770399561, 0.04565995386890909
0.1497450378047393, 0.04907815392890019
0.1762869643466658, 0.0513823812331275
0.1990070437831632, 0.053002141061842555
